bRate,A,B
0.6933333333333332,"[[0.4, 55.0], [0.6000000000000001, -20.0]]","[[0.75, 5.0], [0.25, 9.0]]"
0.1176470588235294,"[[1.0, 5.0], [0.0, 5.0]]","[[0.01, -7.0], [0.99, 2.0]]"
0.1466666666666666,"[[1.0, 0.0], [0.0, 0.0]]","[[0.75, -6.0], [0.001953125, -8.5], [0.013671875, -7.5], [0.041015625, -6.5], [0.068359375, -5.5], [0.068359375, -4.5], [0.041015625, -3.5], [0.013671875, -2.5], [0.001953125, -1.5]]"
0.8933333333333333,"[[0.01, -4.0], [0.99, -7.0]]","[[0.6000000000000001, -4.0], [0.4, 15.0]]"
0.7058823529411765,"[[0.05, 73.0], [0.9500000000000001, 7.0]]","[[0.099999999999999, 11.0], [0.9, 14.0]]"
0.4705882352941176,"[[1.0, 27.0], [0.0, 27.0]]","[[0.5, 14.0], [0.0625, 36.5], [0.1875, 37.5], [0.1875, 38.5], [0.0625, 39.5]]"
0.1764705882352941,"[[1.0, 9.0], [0.0, 9.0]]","[[0.9, -6.0], [0.1, 119.0]]"
0.3199999999999999,"[[0.2, 54.0], [0.8, 14.0]]","[[0.6000000000000001, -7.0], [0.05, 61.5], [0.15000000000000002, 62.5], [0.15000000000000002, 63.5], [0.05, 64.5]]"
0.6235294117647059,"[[0.75, 26.0], [0.25, -22.0]]","[[0.199999999999999, 7.0], [0.4, 16.0], [0.2, 14.0], [0.199999999999999, 10.0]]"
0.6,"[[0.8, 46.0], [0.199999999999999, -39.0]]","[[0.8, 19.0], [0.1, 58.0], [0.05, 60.0], [0.025, 64.0], [0.0125, 72.0], [0.00625, 88.0], [0.0031249999999999997, 120.0], [0.003124999999999, 184.0]]"
0.6941176470588236,"[[0.2, 59.0], [0.8, 21.0]]","[[0.9500000000000001, 30.0], [0.05, 67.0]]"
0.9625,"[[1.0, 0.0], [0.0, 0.0]]","[[0.8, 4.0], [0.2, 19.0]]"
0.7058823529411765,"[[0.2, 24.0], [0.8, 5.0]]","[[0.9, 12.0], [0.0125, 46.5], [0.037500000000000006, 47.5], [0.037500000000000006, 48.5], [0.0125, 49.5]]"
0.2235294117647058,"[[1.0, 2.0], [0.0, 2.0]]","[[0.6000000000000001, -24.0], [0.4, 28.0]]"
1.0,"[[1.0, 11.0], [0.0, 11.0]]","[[0.99, 21.0], [0.005, 78.5], [0.005, 79.5]]"
0.411764705882353,"[[0.75, 13.0], [0.25, -3.0]]","[[0.9, 1.0], [0.1, 45.0]]"
0.6555555555555556,"[[1.0, 23.0], [0.0, 23.0]]","[[0.9, 21.0], [0.05, 78.0], [0.025, 76.0], [0.024999999999999002, 72.0]]"
0.5529411764705883,"[[0.5, 52.0], [0.5, -22.0]]","[[0.25, -29.0], [0.75, 28.0]]"
0.3764705882352941,"[[1.0, -9.0], [0.0, -9.0]]","[[0.8, -23.0], [0.2, 69.0]]"
0.3882352941176471,"[[0.2, 14.0], [0.8, 13.0]]","[[0.4, -38.0], [0.6000000000000001, 47.0]]"
1.0,"[[1.0, -4.0], [0.0, -4.0]]","[[0.8, 0.0], [0.1, 43.0], [0.05, 41.0], [0.025, 37.0], [0.024999999999999002, 29.0]]"
0.3625,"[[0.25, 20.0], [0.75, 13.0]]","[[0.9500000000000001, 3.0], [0.025, 104.0], [0.0125, 106.0], [0.00625, 110.0], [0.0031249999999999997, 118.0], [0.003125, 134.0]]"
0.6235294117647061,"[[0.8, 28.0], [0.199999999999999, -27.0]]","[[0.5, -4.0], [0.25, 36.5], [0.25, 37.5]]"
0.6,"[[0.75, 33.0], [0.25, 16.0]]","[[0.8, 27.0], [0.2, 45.0]]"
0.3888888888888889,"[[0.6000000000000001, 32.0], [0.4, 17.0]]","[[0.5, -2.0], [0.5, 55.0]]"
0.5176470588235293,"[[1.0, 19.0], [0.0, 19.0]]","[[0.8, 10.0], [0.1, 39.0], [0.05, 41.0], [0.025, 45.0], [0.0125, 53.0], [0.012499999999999001, 69.0]]"
0.475,"[[0.8, 40.0], [0.199999999999999, -30.0]]","[[0.01, -6.0], [0.495, 32.0], [0.49500000000000005, 30.0]]"
0.6933333333333334,"[[1.0, 13.0], [0.0, 13.0]]","[[0.99, 12.0], [0.00125, 70.5], [0.0037500000000000003, 71.5], [0.0037500000000000003, 72.5], [0.00125, 73.5]]"
0.1176470588235294,"[[0.75, 24.0], [0.25, 16.0]]","[[0.99, 13.0], [0.01, 26.0]]"
0.0210526315789473,"[[1.0, 4.0], [0.0, 4.0]]","[[0.01, -24.0], [0.99, -2.0]]"
0.5333333333333333,"[[1.0, 30.0], [0.0, 30.0]]","[[0.9, 21.0], [0.0125, 78.5], [0.037500000000000006, 79.5], [0.037500000000000006, 80.5], [0.0125, 81.5]]"
0.7411764705882352,"[[0.2, 66.0], [0.8, 1.0]]","[[0.05, 0.0], [0.0074218750000000005, 17.5], [0.051953124999999004, 18.5], [0.15585937500000002, 19.5], [0.259765625, 20.5], [0.259765625, 21.5], [0.15585937500000002, 22.5], [0.051953124999999004, 23.5], [0.0074218750000000005, 24.5]]"
0.475,"[[0.01, 65.0], [0.99, 16.0]]","[[0.5, -17.0], [0.5, 55.0]]"
0.075,"[[1.0, 24.0], [0.0, 24.0]]","[[0.199999999999999, 6.0], [0.8, 15.0]]"
0.7882352941176471,"[[0.05, 52.0], [0.9500000000000001, 12.0]]","[[0.9, 13.0], [0.1, 83.0]]"
0.1333333333333333,"[[1.0, 3.0], [0.0, 3.0]]","[[0.9, -5.0], [0.0031249999999999997, 0.5], [0.015625, 1.5], [0.03125, 2.5], [0.03125, 3.5], [0.015625, 4.5], [0.0031249999999999997, 5.5]]"
0.1375,"[[0.01, 58.0], [0.99, 28.0]]","[[0.8, 18.0], [0.2, 29.0]]"
0.2470588235294117,"[[0.9, 21.0], [0.099999999999999, 13.0]]","[[0.9500000000000001, 7.0], [0.025, 43.0], [0.025, 41.0]]"
0.9176470588235294,"[[1.0, 23.0], [0.0, 23.0]]","[[0.99, 29.0], [0.005, 58.0], [0.0025, 60.0], [0.0025, 64.0]]"
0.6823529411764706,"[[1.0, 19.0], [0.0, 19.0]]","[[0.5, 9.0], [0.5, 33.0]]"
0.7058823529411765,"[[0.25, 45.0], [0.75, -11.0]]","[[0.25, 3.0], [0.75, 10.0]]"
0.9411764705882352,"[[1.0, -2.0], [0.0, -2.0]]","[[0.9, -1.0], [0.05, 33.0], [0.025, 35.0], [0.024999999999999002, 39.0]]"
0.3125,"[[0.01, 57.0], [0.99, 9.0]]","[[0.8, 4.0], [0.2, 6.0]]"
0.275,"[[1.0, 13.0], [0.0, 13.0]]","[[0.8, -10.0], [0.2, 76.0]]"
0.3125,"[[1.0, 25.0], [0.0, 25.0]]","[[0.5, 21.0], [0.25, 23.0], [0.125, 27.0], [0.0625, 35.0], [0.0625, 51.0]]"
0.6625000000000001,"[[0.25, 76.0], [0.75, -23.0]]","[[0.75, -27.0], [0.25, 108.0]]"
0.5625,"[[0.9500000000000001, 7.0], [0.05, 6.0]]","[[0.5, -10.0], [0.25, 18.0], [0.125, 20.0], [0.0625, 24.0], [0.03125, 32.0], [0.015625, 48.0], [0.0078125, 80.0], [0.0078125, 144.0]]"
0.425,"[[1.0, 13.0], [0.0, 13.0]]","[[0.099999999999999, -27.0], [0.45, 28.0], [0.225, 26.0], [0.1125, 22.0], [0.05625, 14.0], [0.056249999999999, -2.0]]"
0.6375,"[[0.8, 21.0], [0.199999999999999, -5.0]]","[[0.99, 13.0], [0.01, 34.0]]"
0.5750000000000001,"[[0.25, 84.0], [0.75, -12.0]]","[[0.75, -2.0], [0.25, 25.0]]"
0.6124999999999999,"[[1.0, 0.0], [0.0, 0.0]]","[[0.5, -9.0], [0.015625, 10.5], [0.078125, 11.5], [0.15625, 12.5], [0.15625, 13.5], [0.078125, 14.5], [0.015625, 15.5]]"
0.675,"[[0.6000000000000001, 16.0], [0.4, -11.0]]","[[0.4, 0.0], [0.30000000000000004, 6.5], [0.30000000000000004, 7.5]]"
0.4375,"[[0.25, 50.0], [0.75, -10.0]]","[[0.75, -32.0], [0.125, 93.0], [0.0625, 91.0], [0.03125, 87.0], [0.015625, 79.0], [0.015625, 63.0]]"
0.4,"[[0.25, 16.0], [0.75, -7.0]]","[[0.6000000000000001, -49.0], [0.4, 50.0]]"
0.5176470588235293,"[[1.0, -5.0], [0.0, -5.0]]","[[0.9, -15.0], [0.0125, 10.5], [0.037500000000000006, 11.5], [0.037500000000000006, 12.5], [0.0125, 13.5]]"
0.12,"[[0.75, 23.0], [0.25, -32.0]]","[[0.4, -26.0], [0.6000000000000001, 16.0]]"
0.8,"[[1.0, 21.0], [0.0, 21.0]]","[[0.9, 21.0], [0.1, 27.0]]"
0.525,"[[1.0, 12.0], [0.0, 12.0]]","[[0.199999999999999, 9.0], [0.4, 15.0], [0.399999999999999, 17.0]]"
0.8666666666666667,"[[1.0, 29.0], [0.0, 29.0]]","[[0.9500000000000001, 28.0], [0.025, 113.0], [0.0125, 111.0], [0.00625, 107.0], [0.0031249999999999997, 99.0], [0.003125, 83.0]]"
0.1,"[[0.4, 10.0], [0.6000000000000001, 2.0]]","[[0.9500000000000001, -1.0], [0.025, 2.0], [0.025, 4.0]]"
0.6000000000000001,"[[1.0, -4.0], [0.0, -4.0]]","[[0.6000000000000001, -46.0], [0.2, 71.5], [0.2, 72.5]]"
0.4555555555555556,"[[0.05, 34.0], [0.9500000000000001, 25.0]]","[[0.9500000000000001, 23.0], [0.05, 75.0]]"
0.4,"[[0.99, 16.0], [0.01, 4.0]]","[[0.099999999999999, 11.0], [0.9, 15.0]]"
0.1375,"[[1.0, 30.0], [0.0, 30.0]]","[[0.01, 1.0], [0.0309375, 20.5], [0.1546875, 21.5], [0.309375, 22.5], [0.309375, 23.5], [0.1546875, 24.5], [0.0309375, 25.5]]"
0.1368421052631579,"[[1.0, -5.0], [0.0, -5.0]]","[[0.99, -18.0], [0.0003125, -19.5], [0.0015624999999999999, -18.5], [0.0031249999999999997, -17.5], [0.0031249999999999997, -16.5], [0.0015624999999999999, -15.5], [0.0003125, -14.5]]"
0.6941176470588236,"[[0.01, 28.0], [0.99, -5.0]]","[[0.99, -3.0], [0.00125, 22.5], [0.0037500000000000003, 23.5], [0.0037500000000000003, 24.5], [0.00125, 25.5]]"
0.25,"[[1.0, 30.0], [0.0, 30.0]]","[[0.75, 7.0], [0.125, 79.5], [0.125, 80.5]]"
0.8000000000000003,"[[0.4, 54.0], [0.6000000000000001, 9.0]]","[[0.8, 23.0], [0.2, 46.0]]"
0.5444444444444444,"[[0.8, 32.0], [0.199999999999999, -28.0]]","[[0.4, 6.0], [0.6000000000000001, 27.0]]"
0.2625,"[[0.01, 38.0], [0.99, 30.0]]","[[0.5, -4.0], [0.5, 58.0]]"
0.65,"[[1.0, 21.0], [0.0, 21.0]]","[[0.5, 2.0], [0.25, 57.0], [0.125, 55.0], [0.125, 51.0]]"
0.9052631578947372,"[[1.0, -2.0], [0.0, -2.0]]","[[0.099999999999999, -14.0], [0.00703125, 2.5], [0.04921875, 3.5], [0.14765625000000002, 4.5], [0.24609375, 5.5], [0.24609375, 6.5], [0.14765625000000002, 7.5], [0.04921875, 8.5], [0.00703125, 9.5]]"
0.7999999999999999,"[[0.75, 6.0], [0.25, -10.0]]","[[0.199999999999999, -9.0], [0.8, 7.0]]"
0.8750000000000001,"[[0.25, 56.0], [0.75, -4.0]]","[[0.9, 7.0], [0.1, 23.0]]"
0.0375,"[[0.9500000000000001, 16.0], [0.05, 13.0]]","[[0.9, 5.0], [0.1, 14.0]]"
0.475,"[[1.0, 20.0], [0.0, 20.0]]","[[0.4, 2.0], [0.0046875, 24.5], [0.0328125, 25.5], [0.0984375, 26.5], [0.1640625, 27.5], [0.1640625, 28.5], [0.0984375, 29.5], [0.0328125, 30.5], [0.0046875, 31.5]]"
0.9411764705882352,"[[1.0, 3.0], [0.0, 3.0]]","[[0.05, 6.0], [0.47500000000000003, 6.0], [0.23750000000000002, 8.0], [0.11875000000000001, 12.0], [0.059375, 20.0], [0.0296875, 36.0], [0.029687500000000002, 68.0]]"
0.9066666666666668,"[[1.0, 6.0], [0.0, 6.0]]","[[0.99, 11.0], [0.01, 16.0]]"
0.5625,"[[0.1, 21.0], [0.9, 19.0]]","[[0.9, 15.0], [0.1, 51.0]]"
0.4470588235294118,"[[1.0, 21.0], [0.0, 21.0]]","[[0.199999999999999, 5.0], [0.4, 26.5], [0.4, 27.5]]"
0.6777777777777777,"[[1.0, 5.0], [0.0, 5.0]]","[[0.199999999999999, -9.0], [0.1, 12.5], [0.30000000000000004, 13.5], [0.30000000000000004, 14.5], [0.1, 15.5]]"
0.5411764705882354,"[[0.1, 66.0], [0.9, 2.0]]","[[0.75, -13.0], [0.25, 84.0]]"
0.2111111111111111,"[[0.6000000000000001, 16.0], [0.4, 11.0]]","[[0.8, -1.0], [0.2, 43.0]]"
0.36,"[[0.1, 30.0], [0.9, 10.0]]","[[0.4, -41.0], [0.6000000000000001, 56.0]]"
0.5375,"[[0.75, 13.0], [0.25, -4.0]]","[[0.5, -28.0], [0.25, 40.0], [0.125, 42.0], [0.0625, 46.0], [0.03125, 54.0], [0.015625, 70.0], [0.015625, 102.0]]"
0.8124999999999999,"[[0.4, 16.0], [0.6000000000000001, -12.0]]","[[0.99, 8.0], [0.005, 7.5], [0.005, 8.5]]"
0.72,"[[0.6000000000000001, 23.0], [0.4, -32.0]]","[[0.8, 0.0], [0.2, 17.0]]"
0.8235294117647058,"[[0.6000000000000001, 37.0], [0.4, -5.0]]","[[0.99, 26.0], [0.01, 34.0]]"
0.1142857142857143,"[[0.1, 13.0], [0.9, 3.0]]","[[0.01, -20.0], [0.12375000000000001, 0.5], [0.371249999999999, 1.5], [0.371249999999999, 2.5], [0.12375000000000001, 3.5]]"
0.425,"[[0.9, 27.0], [0.099999999999999, -6.0]]","[[0.6000000000000001, -17.0], [0.2, 91.5], [0.2, 92.5]]"
0.6375000000000001,"[[1.0, 22.0], [0.0, 22.0]]","[[0.5, 19.0], [0.25, 21.0], [0.125, 25.0], [0.125, 33.0]]"
0.8125,"[[1.0, 19.0], [0.0, 19.0]]","[[0.6000000000000001, 18.0], [0.0031249999999999997, 20.5], [0.021875000000000002, 21.5], [0.065625, 22.5], [0.109375, 23.5], [0.109375, 24.5], [0.065625, 25.5], [0.021875000000000002, 26.5], [0.0031249999999999997, 27.5]]"
0.3647058823529412,"[[1.0, 29.0], [0.0, 29.0]]","[[0.01, 2.0], [0.99, 29.0]]"
0.6375,"[[1.0, -8.0], [0.0, -8.0]]","[[0.75, -36.0], [0.0078125, 79.5], [0.0390625, 80.5], [0.078125, 81.5], [0.078125, 82.5], [0.0390625, 83.5], [0.0078125, 84.5]]"
0.28,"[[0.2, 28.0], [0.8, 13.0]]","[[0.75, -15.0], [0.125, 96.0], [0.125, 94.0]]"
0.225,"[[1.0, 3.0], [0.0, 3.0]]","[[0.8, -11.0], [0.2, 32.0]]"
0.4875,"[[1.0, 25.0], [0.0, 25.0]]","[[0.4, -21.0], [0.6000000000000001, 64.0]]"
0.2625,"[[1.0, 9.0], [0.0, 9.0]]","[[0.75, -10.0], [0.25, 58.0]]"
0.6105263157894737,"[[0.5, 74.0], [0.5, -18.0]]","[[0.9, 24.0], [0.1, 76.0]]"
0.4333333333333333,"[[0.6000000000000001, 12.0], [0.4, -33.0]]","[[0.99, -4.0], [0.005, -6.0], [0.0025, -4.0], [0.00125, 0.0], [0.000625, 8.0], [0.000625, 24.0]]"
0.5660714285714286,"[[1.0, 25.0], [0.0, 25.0]]","[[0.9, 19.0], [0.1, 79.0]]"
0.73,"[[0.05, 98.0], [0.9500000000000001, 26.0]]","[[0.75, 32.0], [0.125, 42.0], [0.125, 44.0]]"
0.9111111111111108,"[[1.0, -5.0], [0.0, -5.0]]","[[0.75, -2.0], [0.25, 21.0]]"
0.525,"[[0.2, 68.0], [0.8, -22.0]]","[[0.8, -2.0], [0.2, 3.0]]"
0.631578947368421,"[[1.0, -9.0], [0.0, -9.0]]","[[0.9500000000000001, -15.0], [0.05, 108.0]]"
0.45,"[[1.0, 11.0], [0.0, 11.0]]","[[0.5, -35.0], [0.5, 49.0]]"
0.3875,"[[1.0, -1.0], [0.0, -1.0]]","[[0.9, -11.0], [0.1, 59.0]]"
0.3625,"[[0.01, 38.0], [0.99, 29.0]]","[[0.6000000000000001, 14.0], [0.4, 45.0]]"
0.7647058823529411,"[[1.0, 23.0], [0.0, 23.0]]","[[0.199999999999999, 10.0], [0.8, 37.0]]"
0.1374999999999999,"[[0.1, 81.0], [0.9, 1.0]]","[[0.9500000000000001, -2.0], [0.05, 33.0]]"
0.7647058823529411,"[[0.6000000000000001, 27.0], [0.4, -21.0]]","[[0.9, 1.0], [0.05, 78.0], [0.049999999999999004, 80.0]]"
0.6125,"[[0.25, 47.0], [0.75, -14.0]]","[[0.6000000000000001, -20.0], [0.2, 41.0], [0.1, 43.0], [0.099999999999999, 47.0]]"
0.8133333333333334,"[[0.01, 10.0], [0.99, -10.0]]","[[0.9500000000000001, -10.0], [0.05, 6.0]]"
0.6266666666666666,"[[0.5, 27.0], [0.5, -3.0]]","[[0.75, 16.0], [0.125, 26.0], [0.0625, 24.0], [0.03125, 20.0], [0.015625, 12.0], [0.0078125, -4.0], [0.0078125, -36.0]]"
0.8666666666666668,"[[1.0, 1.0], [0.0, 1.0]]","[[0.01, -1.0], [0.007734375000000001, 1.5], [0.054140625000000005, 2.5], [0.16242187500000002, 3.5], [0.27070312500000004, 4.5], [0.27070312500000004, 5.5], [0.16242187500000002, 6.5], [0.054140625000000005, 7.5], [0.007734375000000001, 8.5]]"
0.28,"[[1.0, 27.0], [0.0, 27.0]]","[[0.8, 15.0], [0.2, 35.0]]"
0.3625,"[[1.0, 1.0], [0.0, 1.0]]","[[0.6000000000000001, -22.0], [0.4, 30.0]]"
0.6875,"[[0.1, 40.0], [0.9, 20.0]]","[[0.9, 26.0], [0.1, 58.0]]"
0.2875,"[[1.0, 11.0], [0.0, 11.0]]","[[0.8, 0.0], [0.2, 30.0]]"
0.4500000000000001,"[[1.0, -4.0], [0.0, -4.0]]","[[0.9, -9.0], [0.00078125, -0.5], [0.0054687500000000005, 0.5], [0.01640625, 1.5], [0.02734375, 2.5], [0.02734375, 3.5], [0.01640625, 4.5], [0.0054687500000000005, 5.5], [0.00078125, 6.5]]"
0.4,"[[1.0, -8.0], [0.0, -8.0]]","[[0.5, -24.0], [0.5, 0.0]]"
0.275,"[[0.25, 46.0], [0.75, 3.0]]","[[0.6000000000000001, -21.0], [0.0125, 66.5], [0.0625, 67.5], [0.125, 68.5], [0.125, 69.5], [0.0625, 70.5], [0.0125, 71.5]]"
0.7625,"[[0.8, 18.0], [0.199999999999999, -13.0]]","[[0.8, 13.0], [0.1, 59.0], [0.099999999999999, 57.0]]"
0.5294117647058824,"[[1.0, -7.0], [0.0, -7.0]]","[[0.75, -28.0], [0.25, 40.0]]"
0.4941176470588234,"[[1.0, 28.0], [0.0, 28.0]]","[[0.5, -38.0], [0.5, 89.0]]"
0.675,"[[0.2, 74.0], [0.8, 10.0]]","[[0.75, 21.0], [0.25, 48.0]]"
0.4,"[[1.0, 0.0], [0.0, 0.0]]","[[0.99, -6.0], [0.00125, 60.5], [0.0037500000000000003, 61.5], [0.0037500000000000003, 62.5], [0.00125, 63.5]]"
0.7,"[[1.0, 16.0], [0.0, 16.0]]","[[0.4, -20.0], [0.30000000000000004, 39.0], [0.15, 41.0], [0.075, 45.0], [0.0375, 53.0], [0.037500000000000006, 69.0]]"
0.3375,"[[1.0, 22.0], [0.0, 22.0]]","[[0.01, 10.0], [0.007734375000000001, 17.5], [0.054140625000000005, 18.5], [0.16242187500000002, 19.5], [0.27070312500000004, 20.5], [0.27070312500000004, 21.5], [0.16242187500000002, 22.5], [0.054140625000000005, 23.5], [0.007734375000000001, 24.5]]"
0.5625000000000001,"[[0.2, 109.0], [0.8, -1.0]]","[[0.199999999999999, 19.0], [0.8, 19.0]]"
0.5625,"[[0.4, 34.0], [0.6000000000000001, -3.0]]","[[0.5, 11.5], [0.5, 12.5]]"
0.5529411764705882,"[[1.0, -9.0], [0.0, -9.0]]","[[0.99, -21.0], [0.01, 13.0]]"
0.175,"[[0.2, 25.0], [0.8, -16.0]]","[[0.099999999999999, -30.0], [0.9, -8.0]]"
0.4625,"[[1.0, -1.0], [0.0, -1.0]]","[[0.8, -24.0], [0.2, 89.0]]"
0.4333333333333333,"[[1.0, 24.0], [0.0, 24.0]]","[[0.6000000000000001, -18.0], [0.4, 86.0]]"
0.4555555555555555,"[[0.25, 42.0], [0.75, 5.0]]","[[0.4, -20.0], [0.0046875, 36.5], [0.0328125, 37.5], [0.0984375, 38.5], [0.1640625, 39.5], [0.1640625, 40.5], [0.0984375, 41.5], [0.0328125, 42.5], [0.0046875, 43.5]]"
0.675,"[[1.0, 16.0], [0.0, 16.0]]","[[0.199999999999999, -37.0], [0.4, 16.0], [0.2, 18.0], [0.1, 22.0], [0.099999999999999, 30.0]]"
0.4133333333333333,"[[0.2, 106.0], [0.8, -24.0]]","[[0.8, -11.0], [0.025, 19.5], [0.07500000000000001, 20.5], [0.07500000000000001, 21.5], [0.025, 22.5]]"
0.4375,"[[0.9, 2.0], [0.099999999999999, -9.0]]","[[0.9500000000000001, -7.0], [0.025, 49.0], [0.0125, 47.0], [0.00625, 43.0], [0.0031249999999999997, 35.0], [0.003125, 19.0]]"
0.3250000000000001,"[[0.99, -2.0], [0.01, -22.0]]","[[0.9500000000000001, -13.0], [0.00625, 8.5], [0.018750000000000003, 9.5], [0.018750000000000003, 10.5], [0.00625, 11.5]]"
0.6,"[[1.0, 10.0], [0.0, 10.0]]","[[0.25, -12.0], [0.0234375, 14.5], [0.1171875, 15.5], [0.234375, 16.5], [0.234375, 17.5], [0.1171875, 18.5], [0.0234375, 19.5]]"
0.625,"[[0.1, 89.0], [0.9, -21.0]]","[[0.9, -16.0], [0.0031249999999999997, 33.5], [0.015625, 34.5], [0.03125, 35.5], [0.03125, 36.5], [0.015625, 37.5], [0.0031249999999999997, 38.5]]"
0.5625,"[[0.2, 58.0], [0.8, 23.0]]","[[0.5, -11.0], [0.5, 88.0]]"
0.4631578947368422,"[[1.0, 8.0], [0.0, 8.0]]","[[0.5, -13.0], [0.5, 30.0]]"
0.6375000000000002,"[[1.0, -5.0], [0.0, -5.0]]","[[0.6000000000000001, -27.0], [0.4, 36.0]]"
0.7866666666666667,"[[0.01, 9.0], [0.99, 7.0]]","[[0.4, 7.0], [0.6000000000000001, 25.0]]"
0.4666666666666667,"[[0.05, 92.0], [0.9500000000000001, 18.0]]","[[0.6000000000000001, -6.0], [0.05, 53.5], [0.15000000000000002, 54.5], [0.15000000000000002, 55.5], [0.05, 56.5]]"
0.5090909090909091,"[[0.01, 39.0], [0.99, 19.0]]","[[0.199999999999999, -17.0], [0.4, 29.5], [0.4, 30.5]]"
0.6859770114942529,"[[1.0, -1.0], [0.0, -1.0]]","[[0.199999999999999, -37.0], [0.8, 12.0]]"
0.2933333333333333,"[[0.5, 59.0], [0.5, -33.0]]","[[0.8, 2.0], [0.1, 3.5], [0.1, 4.5]]"
0.9625,"[[1.0, -9.0], [0.0, -9.0]]","[[0.25, -6.0], [0.005859375, -6.5], [0.041015625, -5.5], [0.12304687500000001, -4.5], [0.205078125, -3.5], [0.205078125, -2.5], [0.12304687500000001, -1.5], [0.041015625, -0.5], [0.005859375, 0.5]]"
0.375,"[[1.0, 20.0], [0.0, 20.0]]","[[0.9, 11.0], [0.1, 47.0]]"
0.4400000000000001,"[[0.9500000000000001, 25.0], [0.05, 8.0]]","[[0.6000000000000001, 17.0], [0.0125, 20.5], [0.0625, 21.5], [0.125, 22.5], [0.125, 23.5], [0.0625, 24.5], [0.0125, 25.5]]"
0.175,"[[1.0, 29.0], [0.0, 29.0]]","[[0.099999999999999, 26.0], [0.9, 27.0]]"
0.5666666666666667,"[[1.0, 19.0], [0.0, 19.0]]","[[0.25, -15.0], [0.75, 36.0]]"
0.5249999999999999,"[[0.6000000000000001, 50.0], [0.4, -10.0]]","[[0.8, 7.0], [0.2, 83.0]]"
0.0933333333333333,"[[0.5, 20.0], [0.5, 10.0]]","[[0.199999999999999, -14.0], [0.8, 20.0]]"
0.475,"[[0.6000000000000001, 20.0], [0.4, -12.0]]","[[0.4, 3.0], [0.30000000000000004, 18.0], [0.15, 16.0], [0.075, 12.0], [0.0375, 4.0], [0.018750000000000003, -12.0], [0.018750000000000003, -44.0]]"
0.5333333333333333,"[[0.9, 8.0], [0.099999999999999, -10.0]]","[[0.6000000000000001, -14.0], [0.4, 52.0]]"
0.8250000000000001,"[[1.0, 21.0], [0.0, 21.0]]","[[0.6000000000000001, 25.0], [0.4, 28.0]]"
0.7999999999999999,"[[0.1, 54.0], [0.9, -8.0]]","[[0.6000000000000001, -9.0], [0.0125, 13.5], [0.0625, 14.5], [0.125, 15.5], [0.125, 16.5], [0.0625, 17.5], [0.0125, 18.5]]"
0.7866666666666667,"[[0.25, 25.0], [0.75, -18.0]]","[[0.6000000000000001, -40.0], [0.4, 50.0]]"
0.4777777777777778,"[[1.0, -1.0], [0.0, -1.0]]","[[0.9500000000000001, -3.0], [0.05, 28.0]]"
0.2555555555555556,"[[1.0, 20.0], [0.0, 20.0]]","[[0.01, 10.0], [0.99, 19.0]]"
0.7375,"[[0.6000000000000001, 24.0], [0.4, 14.0]]","[[0.05, 4.0], [0.9500000000000001, 23.0]]"
0.3375,"[[1.0, 30.0], [0.0, 30.0]]","[[0.6000000000000001, 25.0], [0.4, 34.0]]"
0.8222222222222223,"[[1.0, 24.0], [0.0, 24.0]]","[[0.9500000000000001, 26.0], [0.05, 46.0]]"
0.4571428571428572,"[[1.0, -10.0], [0.0, -10.0]]","[[0.75, -48.0], [0.25, 75.0]]"
0.52,"[[0.4, 74.0], [0.6000000000000001, -11.0]]","[[0.5, 20.0], [0.5, 21.0]]"
0.4875,"[[1.0, 18.0], [0.0, 18.0]]","[[0.5, -21.0], [0.5, 49.0]]"
0.4333333333333333,"[[1.0, 2.0], [0.0, 2.0]]","[[0.75, -7.0], [0.25, 42.0]]"
0.75,"[[1.0, 22.0], [0.0, 22.0]]","[[0.5, 17.0], [0.5, 35.0]]"
0.2588888888888889,"[[1.0, 5.0], [0.0, 5.0]]","[[0.9, -1.0], [0.05, 5.5], [0.05, 6.5]]"
0.1529411764705882,"[[1.0, 19.0], [0.0, 19.0]]","[[0.199999999999999, -18.0], [0.8, 17.0]]"
0.52,"[[1.0, 1.0], [0.0, 1.0]]","[[0.5, -22.0], [0.5, 36.0]]"
0.6666666666666667,"[[0.5, 49.0], [0.5, 5.0]]","[[0.05, 17.0], [0.9500000000000001, 31.0]]"
0.7466666666666667,"[[0.1, 79.0], [0.9, 22.0]]","[[0.99, 36.0], [7.8125e-05, 55.5], [0.000546875, 56.5], [0.0016406250000000002, 57.5], [0.0027343750000000003, 58.5], [0.0027343750000000003, 59.5], [0.0016406250000000002, 60.5], [0.000546875, 61.5], [7.8125e-05, 62.5]]"
0.4588235294117648,"[[0.2, 77.0], [0.8, -1.0]]","[[0.6000000000000001, -27.0], [0.4, 95.0]]"
0.411764705882353,"[[0.4, 35.0], [0.6000000000000001, 10.0]]","[[0.099999999999999, -20.0], [0.028124999999999997, 21.5], [0.140625, 22.5], [0.28125, 23.5], [0.28125, 24.5], [0.140625, 25.5], [0.028124999999999997, 26.5]]"
0.4823529411764706,"[[0.5, 33.0], [0.5, 3.0]]","[[0.9500000000000001, 7.0], [0.000390625, 33.5], [0.0027343750000000003, 34.5], [0.008203125, 35.5], [0.013671875, 36.5], [0.013671875, 37.5], [0.008203125, 38.5], [0.0027343750000000003, 39.5], [0.000390625, 40.5]]"
